Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:01.0,4.0701914,294.75998,-3.393509,1.6064265,0,0,0,-83.17818032,-0.623773856,-55.8616686
00:01.0,4.0701914,294.75998,-3.393509,1.6064265,0,0,0,-83.17818032,-0.623773856,-55.8616686
00:01.0,4.0701914,294.75998,-3.393509,1.6064265,0,0,0,-83.17818032,-0.623773856,-55.8616686
00:01.0,4.0701914,294.75998,-3.393509,1.6064265,0,0,0,-83.17818032,-0.623773856,-55.8616686
00:01.0,4.5726843,296.6949,1.426419,2.2832708,0,0,0,-77.98791957,20.13679957,-67.24341728
00:01.0,4.5726843,296.6949,1.426419,2.2832708,0,0,0,-77.98791957,20.13679957,-67.24341728
00:01.0,4.5726843,296.6949,1.426419,2.2832708,0,0,0,-77.98791957,20.13679957,-67.24341728
00:01.0,4.5726843,296.6949,1.426419,2.2832708,0,0,0,-77.98791957,20.13679957,-67.24341728
00:01.0,4.5726843,296.6949,1.426419,2.2832708,0,0,0,-77.98791957,20.13679957,-67.24341728
00:01.1,4.5726843,296.6949,1.426419,2.2832708,0,0,0,-77.98791957,20.13679957,-67.24341728
00:01.1,7.4997044,299.80704,7.4577823,4.1198187,0,0,0,-76.21283536,30.52558048,-62.19549085
00:01.1,7.4997044,299.80704,7.4577823,4.1198187,0,0,0,-76.21283536,30.52558048,-62.19549085
00:01.1,7.4997044,299.80704,7.4577823,4.1198187,0,0,0,-76.21283536,30.52558048,-62.19549085
00:01.1,7.4997044,299.80704,7.4577823,4.1198187,0,0,0,-76.21283536,30.52558048,-62.19549085
00:01.1,7.4997044,299.80704,7.4577823,4.1198187,0,0,0,-76.21283536,30.52558048,-62.19549085
00:01.1,13.818551,304.03128,14.139359,8.196618,-1.524255217,0.610511016,-1.243908609,-87.51600614,36.42910422,-44.137765
